Name,ICAM,p30,KLRG1,p30 + KLRG1
250206,85.71428571428571,0.0,92.85714285714286,0.0
241206,81.81818181818181,68.18181818181819,100.0,86.36363636363636
250207,0.0,0.0,0.0,0.0
241211,94.44444444444444,97.22222222222224,97.22222222222224,86.11111111111111
250212,90.0,0.0,87.5,0.0
250214,87.27272727272727,0.0,54.54545454545455,50.90909090909091
241217,100.0,0.0,95.45454545454544,9.090909090909092
