Name,ICAM,p30,KLRG1,p30 + KLRG1
250206,85.71428571428571,0.0,0.0,0.0
241206,90.9090909090909,59.09090909090909,90.9090909090909,90.9090909090909
250207,78.72340425531915,0.0,0.0,0.0
241211,97.22222222222224,88.88888888888889,88.88888888888889,88.88888888888889
250212,80.0,0.0,0.0,0.0
250214,92.72727272727272,0.0,0.0,0.0
241217,100.0,0.0,72.72727272727273,0.0
